tps,cores,blk_size,platform
1307.1382821588695,64,500,BachLedger
1226.3047269142003,64,500,BachLedger
2190.235056026213,64,500,BachLedger
2134.562841530055,64,500,BachLedger
2044.6970781278756,64,500,BachLedger
1881.9632640770853,64,500,BachLedger
1642.8130215931344,64,500,BachLedger
1889.1378352747374,64,500,BachLedger
1958.380497663652,64,500,BachLedger
2012.0238545548195,64,500,BachLedger
1706.8866046953037,64,500,BachLedger
1652.4500877450996,64,500,BachLedger
2238.939638187355,64,500,BachLedger
2648.711931387766,64,500,BachLedger
2213.868558195963,64,500,BachLedger
1461.1423795580336,64,500,BachLedger
2276.576757061941,64,500,BachLedger
1701.4673454387064,64,500,BachLedger
1847.7320936282806,64,500,BachLedger
1553.716645587911,64,500,BachLedger
1950.138849886112,64,500,BachLedger
1645.2672243025713,64,500,BachLedger
2338.3717449865308,64,500,BachLedger
1892.4555367571638,64,500,BachLedger
1785.841845846132,64,500,BachLedger
1842.6522399280627,64,500,BachLedger
2503.1038487724777,64,500,BachLedger
2180.692151688946,64,500,BachLedger
1833.247781770184,64,500,BachLedger
2618.5825089162736,64,500,BachLedger
2366.2702375262065,64,500,BachLedger
2442.622790647686,64,500,BachLedger
1949.6977968414894,64,500,BachLedger
2433.9901861515696,64,500,BachLedger
2406.5535265635376,64,500,BachLedger
1342.9993473023171,64,500,BachLedger
2690.645701155363,64,500,BachLedger
2160.629866818775,64,500,BachLedger
2139.193010828595,64,500,BachLedger
1907.2540500539753,64,500,BachLedger
1649.1853024605844,64,500,BachLedger
1657.1161538996914,64,500,BachLedger
1625.3396959964634,64,500,BachLedger
1299.0623368052939,64,500,BachLedger
1504.1348667486923,64,500,BachLedger
2398.300084899823,64,500,BachLedger
2128.8644211404753,64,500,BachLedger
1297.427460830665,64,500,BachLedger
1478.5594099956531,64,500,BachLedger
1912.8066229016513,64,500,BachLedger
1529.8239172671226,64,500,BachLedger
2238.799287166307,64,500,BachLedger
2188.461555295858,64,500,BachLedger
2232.7110023532773,64,500,BachLedger
1550.11362332859,64,500,BachLedger
2230.012398868938,64,500,BachLedger
1756.222295593287,64,500,BachLedger
1695.8580363320625,64,500,BachLedger
1789.574653896262,64,500,BachLedger
2010.7535097702512,64,500,BachLedger
2218.760955132216,64,500,BachLedger
2227.2707024811793,64,500,BachLedger
2402.136941022734,64,500,BachLedger
2501.3006763517033,64,500,BachLedger
2049.4995122191162,64,500,BachLedger
2558.7750632017437,64,500,BachLedger
2350.7839864594844,64,500,BachLedger
2442.65858960893,64,500,BachLedger
2287.9002109443995,64,500,BachLedger
2001.3048507626975,64,500,BachLedger
2150.7318940635496,64,500,BachLedger
2527.090409186479,64,500,BachLedger
1660.070652606975,64,500,BachLedger
2376.9568297100586,64,500,BachLedger
2436.5046878350195,64,500,BachLedger
2468.0510787851267,64,500,BachLedger
2471.699045924168,64,500,BachLedger
2499.275210189045,64,500,BachLedger
2149.021765292439,64,500,BachLedger
1940.6171162429653,64,500,BachLedger
2546.5898615164433,64,500,BachLedger
2444.772587253934,64,500,BachLedger
1999.5840865100058,64,500,BachLedger
2533.2745613635097,64,500,BachLedger
2311.283686959737,64,500,BachLedger
2093.986489599169,64,500,BachLedger
2514.331690636629,64,500,BachLedger
2318.0880409837964,64,500,BachLedger
1833.0663166732045,64,500,BachLedger
1969.3102687714654,64,500,BachLedger
2179.5799513517754,64,500,BachLedger
1940.647244669042,64,500,BachLedger
1981.2542863674466,64,500,BachLedger
1812.3624869962991,64,500,BachLedger
2150.5468840726194,64,500,BachLedger
1813.953657111968,64,500,BachLedger
2058.9669192648307,64,500,BachLedger
1715.9310470268063,64,500,BachLedger
1860.8230514974894,64,500,BachLedger
1695.3850418071788,64,500,BachLedger
1404.4725615155874,64,500,BachLedger
1834.16237472671,64,500,BachLedger
1591.6318364566455,64,500,BachLedger
1548.1218186096626,64,500,BachLedger
2264.1543609877144,64,500,BachLedger
1942.2152129833203,64,500,BachLedger
2079.6073701285195,64,500,BachLedger
2225.0109025534225,64,500,BachLedger
1734.791946401868,64,500,BachLedger
1681.2656567864287,64,500,BachLedger
1871.5446606702376,64,500,BachLedger
1356.4287942704448,64,500,BachLedger
1658.2207954153512,64,500,BachLedger
1965.15389120122,64,500,BachLedger
1852.1536843041088,64,500,BachLedger
1432.8043419702778,64,500,BachLedger
1592.0676819812966,64,500,BachLedger
2048.5758300829266,64,500,BachLedger
1894.5350242689935,64,500,BachLedger
1750.0936300092055,64,500,BachLedger
1909.1766484785771,64,500,BachLedger
2213.868558195963,64,500,BachLedger
2086.306319839104,64,500,BachLedger
1892.469862417441,64,500,BachLedger
2491.5412175663623,64,500,BachLedger
2752.3036781786354,64,500,BachLedger
2364.189154045837,64,500,BachLedger
2310.1837520156355,64,500,BachLedger
2609.8076571756665,64,500,BachLedger
2228.3625991621357,64,500,BachLedger
1870.6484041498463,64,500,BachLedger
2516.672958349063,64,500,BachLedger
1936.5433475862924,64,500,BachLedger
2041.7580353387482,64,500,BachLedger
2273.6367274182403,64,500,BachLedger
1862.3985458392153,64,500,BachLedger
1523.8698980835811,64,500,BachLedger
1510.1770833647954,64,500,BachLedger
1292.4605605659942,64,500,BachLedger
1632.9676574425766,64,500,BachLedger
1229.6220879474904,64,500,BachLedger
2132.623596200518,64,500,BachLedger
1954.3770227802183,64,500,BachLedger
1472.9102349586406,64,500,BachLedger
1743.4785186011723,64,500,BachLedger
1594.270828351237,64,500,BachLedger
1701.5194568749894,64,500,BachLedger
2045.1570680628272,64,500,BachLedger
1779.5747528170668,64,500,BachLedger
1780.5887338589632,64,500,BachLedger
2586.9071455549174,64,500,BachLedger
1480.8277234643076,64,500,BachLedger
1527.7951776673012,64,500,BachLedger
1298.0438479211828,64,500,BachLedger
1517.0455235020693,64,500,BachLedger
1952.5758380455497,64,500,BachLedger
1795.9447567392826,64,500,BachLedger
2285.139736294874,64,500,BachLedger
2264.8312474237546,64,500,BachLedger
2205.198092944689,64,500,BachLedger
1799.8689695390174,64,500,BachLedger
2066.4316445076315,64,500,BachLedger
1571.9908950287358,64,500,BachLedger
1690.9086604959773,64,500,BachLedger
2390.045936682903,64,500,BachLedger
1861.1368568376308,64,500,BachLedger
1754.5891278639283,64,500,BachLedger
2062.0512460975683,64,500,BachLedger
2665.0605235244893,64,500,BachLedger
1843.1752749095924,64,500,BachLedger
1978.474200696423,64,500,BachLedger
2285.5262195567907,64,500,BachLedger
1849.3791634148417,64,500,BachLedger
2652.041541578707,64,500,BachLedger
2343.654789024196,64,500,BachLedger
2601.8493945496457,64,500,BachLedger
2170.5345592512526,64,500,BachLedger
1951.8669607479553,64,500,BachLedger
1764.7702445618604,64,500,BachLedger
2276.317646469659,64,500,BachLedger
2427.8680405162618,64,500,BachLedger
2160.15380295077,64,500,BachLedger
2622.139246082524,64,500,BachLedger
2287.2827081427267,64,500,BachLedger
2069.1253393365555,64,500,BachLedger
2567.5786706104673,64,500,BachLedger
1742.3120480878126,64,500,BachLedger
2159.230277590644,64,500,BachLedger
2160.8633081088556,64,500,BachLedger
1943.9141878520913,64,500,BachLedger
2163.069482117905,64,500,BachLedger
1831.065863439108,64,500,BachLedger
1765.181443000526,64,500,BachLedger
1940.6020523807306,64,500,BachLedger
1941.5892296162253,64,500,BachLedger
2448.7716961172273,64,500,BachLedger
1464.5405443404295,64,500,BachLedger
1752.2340984755563,64,500,BachLedger
1816.8142525444484,64,500,BachLedger
1653.0073162103815,64,500,BachLedger
1599.9744004095935,64,500,BachLedger
1930.73302209917,64,500,BachLedger
1806.371433319605,64,500,BachLedger
1914.4325239112623,64,500,BachLedger
1973.9205615409214,64,500,BachLedger
2256.643558636626,64,500,BachLedger
2139.293690795047,64,500,BachLedger
2538.045299032497,64,500,BachLedger
2014.2203959957299,64,500,BachLedger
2029.9787258229535,64,500,BachLedger
1817.6993016399283,64,500,BachLedger
1307.8357672156963,64,500,BachLedger
1900.1941998472244,64,500,BachLedger
1807.7952129582761,64,500,BachLedger
1788.2625598620893,64,500,BachLedger
1812.152293278727,64,500,BachLedger
1966.955153422502,64,500,BachLedger
1768.3591042200121,64,500,BachLedger
2128.5653469561516,64,500,BachLedger
2188.605245649053,64,500,BachLedger
2012.0076617251757,64,500,BachLedger
1880.788125456091,64,500,BachLedger
2491.404653943893,64,500,BachLedger
2272.58265383112,64,500,BachLedger
1838.8166846870702,64,500,BachLedger
2457.147350212297,64,500,BachLedger
2159.3888065921824,64,500,BachLedger
2280.7617744326603,64,500,BachLedger
2029.3855020699732,64,500,BachLedger
1732.4777203365163,64,500,BachLedger
1924.0463464283928,64,500,BachLedger
2247.2213108491346,64,500,BachLedger
2020.2754847651024,64,500,BachLedger
2388.9953319031215,64,500,BachLedger
2198.053403905501,64,500,BachLedger
2226.705322271061,64,500,BachLedger
2499.4501209733858,64,500,BachLedger
2162.7887863727005,64,500,BachLedger
1897.1588149587178,64,500,BachLedger
2394.2920078532775,64,500,BachLedger
2015.714510322474,64,500,BachLedger
2530.2747372309686,64,500,BachLedger
1818.9115250505354,64,500,BachLedger
2046.5801645450451,64,500,BachLedger
2090.3359587952973,64,500,BachLedger
1865.073148168871,64,500,BachLedger
1674.435792123608,64,500,BachLedger
1743.5028366791153,64,500,BachLedger
2320.1491187365805,64,500,BachLedger
1283.1073781240457,64,500,BachLedger
1738.1008761543926,64,500,BachLedger
2006.9118042538503,64,500,BachLedger
1520.9356796301083,64,500,BachLedger
1646.8224560710112,64,500,BachLedger
1450.0907756825577,64,500,BachLedger
1795.712556699624,64,500,BachLedger
1684.2786066299943,64,500,BachLedger
1710.7000869035644,64,500,BachLedger
1700.159815022612,64,500,BachLedger
1672.0171214553236,64,500,BachLedger
1977.558664277776,64,500,BachLedger
2046.2032698328253,64,500,BachLedger
1529.5805584192703,64,500,BachLedger
1367.910462052796,64,500,BachLedger
1280.7442661079206,64,500,BachLedger
1908.4042305504981,64,500,BachLedger
1784.0767581184414,64,500,BachLedger
1577.1776091249187,64,500,BachLedger
1921.3255609309977,64,500,BachLedger
1196.0549324109359,64,500,BachLedger
1857.2792345037906,64,500,BachLedger
1597.7554731113732,64,500,BachLedger
1984.5364916570088,64,500,BachLedger
1280.1671386216183,64,500,BachLedger
1956.2198008568243,64,500,BachLedger
1832.602735709364,64,500,BachLedger
1833.388946131366,64,500,BachLedger
1964.0963192834975,64,500,BachLedger
2451.5452089451983,64,500,BachLedger
2088.240698975927,64,500,BachLedger
1969.4111066908774,64,500,BachLedger
2011.1093681496588,64,500,BachLedger
2007.9192334567533,64,500,BachLedger
2589.9355106057856,64,500,BachLedger
1920.4990224659975,64,500,BachLedger
2046.8315048305224,64,500,BachLedger
1521.3568068546251,64,500,BachLedger
2002.9964827381762,64,500,BachLedger
2078.448978234482,64,500,BachLedger
1958.8331622619037,64,500,BachLedger
1803.3614657721994,64,500,BachLedger
1548.3663186971428,64,500,BachLedger
1385.6595323676208,64,500,BachLedger
1145.7693612106657,64,500,BachLedger
1098.3989736559988,64,500,BachLedger
1116.8517289981617,64,500,BachLedger
1260.2712103644706,64,500,BachLedger
1169.6234748109887,64,500,BachLedger
1762.642553716532,64,500,BachLedger
1434.5967348578315,64,500,BachLedger
1235.9595000791014,64,500,BachLedger
1102.5917521726572,64,500,BachLedger
1761.8102953146415,64,500,BachLedger
1911.621896481851,64,500,BachLedger
1291.652566126153,64,500,BachLedger
1414.4871776737343,64,500,BachLedger
2226.4673533091986,64,500,BachLedger
1299.8999077071064,64,500,BachLedger
1804.285539012262,64,500,BachLedger
1376.2654761052788,64,500,BachLedger
1822.9679376399129,64,500,BachLedger
1211.7510772467076,64,500,BachLedger
1274.4730691095767,64,500,BachLedger
1954.3617445414675,64,500,BachLedger
2222.874265340055,64,500,BachLedger
1942.9548457293852,64,500,BachLedger
2082.925427103859,64,500,BachLedger
1694.053870913095,64,500,BachLedger
1909.643316821284,64,500,BachLedger
1947.146651297189,64,500,BachLedger
1608.2910620832515,64,500,BachLedger
1567.968289409315,64,500,BachLedger
1521.3984694731398,64,500,BachLedger
1748.9917062813288,64,500,BachLedger
2260.2956466705846,64,500,BachLedger
1795.8286492136067,64,500,BachLedger
1886.2799541256716,64,500,BachLedger
2068.517576193845,64,500,BachLedger
2067.0040017197475,64,500,BachLedger
1759.6463814631813,64,500,BachLedger
2007.4516605640135,64,500,BachLedger
1444.606561403002,64,500,BachLedger
1431.422003246465,64,500,BachLedger
1954.3923012578468,64,500,BachLedger
1733.2163990002807,64,500,BachLedger
1691.2346689577257,64,500,BachLedger
1349.4038333864098,64,500,BachLedger
2091.3501756734145,64,500,BachLedger
1917.9280239971154,64,500,BachLedger
2134.0708682253917,64,500,BachLedger
1796.8289562579957,64,500,BachLedger
2032.289007755215,64,500,BachLedger
1898.743791107803,64,500,BachLedger
1698.7619422964544,64,500,BachLedger
1930.8150356428455,64,500,BachLedger
1699.350847976073,64,500,BachLedger
1735.894124345568,64,500,BachLedger
1761.1090760517345,64,500,BachLedger
1550.671285599536,64,500,BachLedger
1631.6940247364814,64,500,BachLedger
1277.7495253160514,64,500,BachLedger
1253.65125929269,64,500,BachLedger
1382.9919648166842,64,500,BachLedger
1272.9772391669637,64,500,BachLedger
1663.6499148211244,64,500,BachLedger
1853.877384549786,64,500,BachLedger
1174.4394987492221,64,500,BachLedger
1432.5580329259137,64,500,BachLedger
1679.244205767868,64,500,BachLedger
1326.1825569860644,64,500,BachLedger
1699.1949214462188,64,500,BachLedger
1664.6524372176334,64,500,BachLedger
1821.1552680558439,64,500,BachLedger
1856.9826260705506,64,500,BachLedger
1818.810134410069,64,500,BachLedger
1815.19170239569,64,500,BachLedger
1637.7762928606057,64,500,BachLedger
1570.3616228745157,64,500,BachLedger
1279.606904758858,64,500,BachLedger
1525.5437037760257,64,500,BachLedger
1512.1318337017894,64,500,BachLedger
1520.9219126670628,64,500,BachLedger
1367.3942115468237,64,500,BachLedger
1516.9162313523918,64,500,BachLedger
1028.5526207520777,64,500,BachLedger
956.9762936646899,64,500,BachLedger
0.06865302759851709,64,500,FISCO-BCOS
859.106529209622,64,500,FISCO-BCOS
1754.3859649122805,64,500,FISCO-BCOS
2109.7046413502107,64,500,FISCO-BCOS
1700.6802721088434,64,500,FISCO-BCOS
2083.3333333333335,64,500,FISCO-BCOS
1552.7950310559006,64,500,FISCO-BCOS
1960.7843137254902,64,500,FISCO-BCOS
1666.6666666666667,64,500,FISCO-BCOS
2000.0,64,500,FISCO-BCOS
965.2509652509652,64,500,FISCO-BCOS
2127.659574468085,64,500,FISCO-BCOS
1923.076923076923,64,500,FISCO-BCOS
863.5578583765113,64,500,FISCO-BCOS
1607.717041800643,64,500,FISCO-BCOS
1930.5019305019305,64,500,FISCO-BCOS
1706.4846416382254,64,500,FISCO-BCOS
1666.6666666666667,64,500,FISCO-BCOS
1602.5641025641025,64,500,FISCO-BCOS
1984.126984126984,64,500,FISCO-BCOS
1607.717041800643,64,500,FISCO-BCOS
939.8496240601504,64,500,FISCO-BCOS
1908.3969465648856,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
1672.2408026755852,64,500,FISCO-BCOS
1677.8523489932886,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
1886.7924528301887,64,500,FISCO-BCOS
1562.5,64,500,FISCO-BCOS
1851.851851851852,64,500,FISCO-BCOS
1612.9032258064515,64,500,FISCO-BCOS
2066.115702479339,64,500,FISCO-BCOS
1440.922190201729,64,500,FISCO-BCOS
1650.1650165016501,64,500,FISCO-BCOS
1428.5714285714287,64,500,FISCO-BCOS
1618.1229773462785,64,500,FISCO-BCOS
1886.7924528301887,64,500,FISCO-BCOS
1533.7423312883436,64,500,FISCO-BCOS
1930.5019305019305,64,500,FISCO-BCOS
919.1176470588235,64,500,FISCO-BCOS
1037.344398340249,64,500,FISCO-BCOS
1538.4615384615386,64,500,FISCO-BCOS
1661.1295681063123,64,500,FISCO-BCOS
1639.344262295082,64,500,FISCO-BCOS
1879.6992481203008,64,500,FISCO-BCOS
1666.6666666666667,64,500,FISCO-BCOS
1501.5015015015015,64,500,FISCO-BCOS
1953.125,64,500,FISCO-BCOS
1724.1379310344826,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
1470.5882352941178,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1420.4545454545455,64,500,FISCO-BCOS
1706.4846416382254,64,500,FISCO-BCOS
1562.5,64,500,FISCO-BCOS
1474.9262536873155,64,500,FISCO-BCOS
1628.6644951140065,64,500,FISCO-BCOS
1474.9262536873155,64,500,FISCO-BCOS
1618.1229773462785,64,500,FISCO-BCOS
1577.2870662460568,64,500,FISCO-BCOS
1373.6263736263736,64,500,FISCO-BCOS
1736.111111111111,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1519.756838905775,64,500,FISCO-BCOS
1945.5252918287938,64,500,FISCO-BCOS
1851.851851851852,64,500,FISCO-BCOS
1552.7950310559006,64,500,FISCO-BCOS
1602.5641025641025,64,500,FISCO-BCOS
1712.3287671232877,64,500,FISCO-BCOS
1461.9883040935672,64,500,FISCO-BCOS
1785.7142857142858,64,500,FISCO-BCOS
1592.3566878980891,64,500,FISCO-BCOS
1984.126984126984,64,500,FISCO-BCOS
1730.1038062283737,64,500,FISCO-BCOS
986.1932938856016,64,500,FISCO-BCOS
1748.2517482517483,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
945.179584120983,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1754.3859649122805,64,500,FISCO-BCOS
2066.115702479339,64,500,FISCO-BCOS
1677.8523489932886,64,500,FISCO-BCOS
1805.0541516245487,64,500,FISCO-BCOS
1022.4948875255624,64,500,FISCO-BCOS
1633.986928104575,64,500,FISCO-BCOS
1650.1650165016501,64,500,FISCO-BCOS
1818.181818181818,64,500,FISCO-BCOS
1872.6591760299625,64,500,FISCO-BCOS
1497.005988023952,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
1760.5633802816903,64,500,FISCO-BCOS
1567.398119122257,64,500,FISCO-BCOS
1602.5641025641025,64,500,FISCO-BCOS
1992.03187250996,64,500,FISCO-BCOS
1706.4846416382254,64,500,FISCO-BCOS
1552.7950310559006,64,500,FISCO-BCOS
1748.2517482517483,64,500,FISCO-BCOS
815.6606851549756,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
1831.5018315018315,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
1736.111111111111,64,500,FISCO-BCOS
1639.344262295082,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
2016.1290322580644,64,500,FISCO-BCOS
1851.851851851852,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
1700.6802721088434,64,500,FISCO-BCOS
1547.9876160990714,64,500,FISCO-BCOS
1748.2517482517483,64,500,FISCO-BCOS
1718.213058419244,64,500,FISCO-BCOS
2032.5203252032522,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1730.1038062283737,64,500,FISCO-BCOS
1677.8523489932886,64,500,FISCO-BCOS
1655.6291390728477,64,500,FISCO-BCOS
1655.6291390728477,64,500,FISCO-BCOS
1639.344262295082,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
1718.213058419244,64,500,FISCO-BCOS
1683.5016835016836,64,500,FISCO-BCOS
1785.7142857142858,64,500,FISCO-BCOS
2024.2914979757086,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1618.1229773462785,64,500,FISCO-BCOS
1773.0496453900707,64,500,FISCO-BCOS
1754.3859649122805,64,500,FISCO-BCOS
1650.1650165016501,64,500,FISCO-BCOS
1639.344262295082,64,500,FISCO-BCOS
1474.9262536873155,64,500,FISCO-BCOS
2074.688796680498,64,500,FISCO-BCOS
1524.3902439024391,64,500,FISCO-BCOS
1677.8523489932886,64,500,FISCO-BCOS
896.0573476702509,64,500,FISCO-BCOS
1016.2601626016261,64,500,FISCO-BCOS
1730.1038062283737,64,500,FISCO-BCOS
1612.9032258064515,64,500,FISCO-BCOS
1661.1295681063123,64,500,FISCO-BCOS
1557.632398753894,64,500,FISCO-BCOS
1984.126984126984,64,500,FISCO-BCOS
1785.7142857142858,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1736.111111111111,64,500,FISCO-BCOS
1639.344262295082,64,500,FISCO-BCOS
1845.018450184502,64,500,FISCO-BCOS
1510.5740181268884,64,500,FISCO-BCOS
1718.213058419244,64,500,FISCO-BCOS
1683.5016835016836,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1661.1295681063123,64,500,FISCO-BCOS
1633.986928104575,64,500,FISCO-BCOS
1677.8523489932886,64,500,FISCO-BCOS
1748.2517482517483,64,500,FISCO-BCOS
1706.4846416382254,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1968.5039370078741,64,500,FISCO-BCOS
1470.5882352941178,64,500,FISCO-BCOS
1655.6291390728477,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1730.1038062283737,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1618.1229773462785,64,500,FISCO-BCOS
1754.3859649122805,64,500,FISCO-BCOS
1639.344262295082,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
2074.688796680498,64,500,FISCO-BCOS
1655.6291390728477,64,500,FISCO-BCOS
1655.6291390728477,64,500,FISCO-BCOS
1712.3287671232877,64,500,FISCO-BCOS
1529.051987767584,64,500,FISCO-BCOS
1700.6802721088434,64,500,FISCO-BCOS
1818.181818181818,64,500,FISCO-BCOS
1666.6666666666667,64,500,FISCO-BCOS
1683.5016835016836,64,500,FISCO-BCOS
1644.7368421052631,64,500,FISCO-BCOS
1666.6666666666667,64,500,FISCO-BCOS
1672.2408026755852,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1655.6291390728477,64,500,FISCO-BCOS
1694.915254237288,64,500,FISCO-BCOS
1577.2870662460568,64,500,FISCO-BCOS
1706.4846416382254,64,500,FISCO-BCOS
1689.1891891891892,64,500,FISCO-BCOS
1730.1038062283737,64,500,FISCO-BCOS
1730.1038062283737,64,500,FISCO-BCOS
1488.095238095238,64,500,FISCO-BCOS
1587.3015873015872,64,500,FISCO-BCOS
1672.2408026755852,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
1766.7844522968196,64,500,FISCO-BCOS
1683.5016835016836,64,500,FISCO-BCOS
1650.1650165016501,64,500,FISCO-BCOS
2173.9130434782605,64,500,FISCO-BCOS
1706.4846416382254,64,500,FISCO-BCOS
1748.2517482517483,64,500,FISCO-BCOS
1683.5016835016836,64,500,FISCO-BCOS
1623.3766233766235,64,500,FISCO-BCOS
1712.3287671232877,64,500,FISCO-BCOS
477.36570509301475,64,1000,BachLedger
475.94321235967413,64,1000,BachLedger
441.6364219323713,64,1000,BachLedger
812.8277219771546,64,1000,BachLedger
560.9585210440785,64,1000,BachLedger
796.6001107274153,64,1000,BachLedger
896.6679817797067,64,1000,BachLedger
1053.6253139803437,64,1000,BachLedger
811.6448307152376,64,1000,BachLedger
1124.1095647110533,64,1000,BachLedger
887.4681509867314,64,1000,BachLedger
640.9812653995749,64,1000,BachLedger
821.1744765833887,64,1000,BachLedger
830.289629931609,64,1000,BachLedger
972.1517412209837,64,1000,BachLedger
887.9330782597577,64,1000,BachLedger
893.0126227334223,64,1000,BachLedger
914.8779278380886,64,1000,BachLedger
956.2386924774614,64,1000,BachLedger
873.9746092896509,64,1000,BachLedger
863.7853666121042,64,1000,BachLedger
1092.4818675322035,64,1000,BachLedger
791.0935523502202,64,1000,BachLedger
1168.5205244787523,64,1000,BachLedger
889.6512211352662,64,1000,BachLedger
768.18072527015,64,1000,BachLedger
1180.8396951071907,64,1000,BachLedger
1217.1995160414724,64,1000,BachLedger
1270.3235895279604,64,1000,BachLedger
1305.4506480909743,64,1000,BachLedger
1415.4762511394583,64,1000,BachLedger
1207.58654168951,64,1000,BachLedger
1208.4373092934873,64,1000,BachLedger
1381.1830385198136,64,1000,BachLedger
1048.7116053572383,64,1000,BachLedger
1336.576759603304,64,1000,BachLedger
1192.7822361327137,64,1000,BachLedger
1274.0898539128573,64,1000,BachLedger
1436.3379128573788,64,1000,BachLedger
1252.0126102710105,64,1000,BachLedger
1171.3414905554737,64,1000,BachLedger
1454.5771907750714,64,1000,BachLedger
1354.637262007166,64,1000,BachLedger
1246.3839286270706,64,1000,BachLedger
1571.5091673987279,64,1000,BachLedger
1583.8171894847208,64,1000,BachLedger
1542.5028960491875,64,1000,BachLedger
1459.5535809417333,64,1000,BachLedger
1485.0455908996405,64,1000,BachLedger
1290.0396042158495,64,1000,BachLedger
1480.132915935851,64,1000,BachLedger
1324.6699915883455,64,1000,BachLedger
1607.2131727191636,64,1000,BachLedger
1465.2637254916326,64,1000,BachLedger
1512.1729925903524,64,1000,BachLedger
1370.972767495482,64,1000,BachLedger
1488.7253267988576,64,1000,BachLedger
940.1412092096233,64,1000,BachLedger
795.2798550045769,64,1000,BachLedger
1294.1197785502234,64,1000,BachLedger
965.8513593392031,64,1000,BachLedger
1064.3687654599562,64,1000,BachLedger
1579.0903176498084,64,1000,BachLedger
1745.3255817606494,64,1000,BachLedger
1542.7361041902254,64,1000,BachLedger
1692.511314438137,64,1000,BachLedger
1405.0587736085,64,1000,BachLedger
1285.3321748205997,64,1000,BachLedger
1112.5958084065514,64,1000,BachLedger
1400.5798400537824,64,1000,BachLedger
1139.5517914893715,64,1000,BachLedger
1437.905489347996,64,1000,BachLedger
1576.812032967986,64,1000,BachLedger
1204.002586197555,64,1000,BachLedger
1462.8480481218494,64,1000,BachLedger
1289.146546311945,64,1000,BachLedger
1731.6587039227263,64,1000,BachLedger
1768.1621192483897,64,1000,BachLedger
1619.4227081929832,64,1000,BachLedger
1873.6275678065815,64,1000,BachLedger
1663.0882551044335,64,1000,BachLedger
1674.0940639972678,64,1000,BachLedger
1404.6009107432305,64,1000,BachLedger
1426.0595265767586,64,1000,BachLedger
1380.5156778262951,64,1000,BachLedger
1514.2223332651934,64,1000,BachLedger
1411.591993450213,64,1000,BachLedger
1495.0722418907283,64,1000,BachLedger
1530.8520263122846,64,1000,BachLedger
1423.2970961892643,64,1000,BachLedger
1342.541377125243,64,1000,BachLedger
1636.6478179392968,64,1000,BachLedger
1663.0218770527927,64,1000,BachLedger
1503.1400595844718,64,1000,BachLedger
1489.5537594847335,64,1000,BachLedger
1743.4116473845338,64,1000,BachLedger
1823.719293126402,64,1000,BachLedger
1784.5893570659923,64,1000,BachLedger
2019.398340458444,64,1000,BachLedger
1604.6316086752804,64,1000,BachLedger
1708.7707786526685,64,1000,BachLedger
1087.0014196238542,64,1000,BachLedger
1674.932458348617,64,1000,BachLedger
1721.8994617342285,64,1000,BachLedger
1586.6820257486759,64,1000,BachLedger
1565.4817535274217,64,1000,BachLedger
1471.479778924878,64,1000,BachLedger
1906.8176357749496,64,1000,BachLedger
1883.4981080261505,64,1000,BachLedger
1706.5778336018348,64,1000,BachLedger
2022.0034414498573,64,1000,BachLedger
1906.7376481535152,64,1000,BachLedger
1923.0732248591828,64,1000,BachLedger
1925.0352762714376,64,1000,BachLedger
2005.9818378404402,64,1000,BachLedger
2032.8178107365306,64,1000,BachLedger
1975.0979648590571,64,1000,BachLedger
1998.1337430839594,64,1000,BachLedger
1982.3137963093282,64,1000,BachLedger
1988.7437105980152,64,1000,BachLedger
1771.975149820499,64,1000,BachLedger
1911.7644247405258,64,1000,BachLedger
